Date;day;month;year;ISO;Country;Status
3/8/2020;3;8;2020;MLI;Mali;Academic break
3/8/2020;3;8;2020;MLT;Malta;Academic break
3/8/2020;3;8;2020;MMR;Myanmar;Partially open
3/8/2020;3;8;2020;MNE;Montenegro;Academic break
3/8/2020;3;8;2020;MNG;Mongolia;Academic break
3/8/2020;3;8;2020;MOZ;Mozambique;Closed due to COVID-19
3/8/2020;3;8;2020;MRT;Mauritania;Academic break
3/8/2020;3;8;2020;MSR;Montserrat;Academic break
3/8/2020;3;8;2020;MUS;Mauritius;Fully open
3/8/2020;3;8;2020;MWI;Malawi;Academic break
3/8/2020;3;8;2020;MYS;Malaysia;Fully open
3/8/2020;3;8;2020;NAM;Namibia;Partially open
3/8/2020;3;8;2020;NER;Niger;Academic break
3/8/2020;3;8;2020;NGA;Nigeria;Academic break
3/8/2020;3;8;2020;NIC;Nicaragua;Fully open
3/8/2020;3;8;2020;NIU;Niue;Academic break
3/8/2020;3;8;2020;NLD;Netherlands;Academic break
3/8/2020;3;8;2020;NOR;Norway;Academic break
3/8/2020;3;8;2020;NPL;Nepal;Closed due to COVID-19
3/8/2020;3;8;2020;NRU;Nauru;Fully open
3/8/2020;3;8;2020;NZL;New Zealand;Fully open
3/8/2020;3;8;2020;OMN;Oman;Academic break
3/8/2020;3;8;2020;PAK;Pakistan;Closed due to COVID-19
3/8/2020;3;8;2020;PAN;Panama;Closed due to COVID-19
3/8/2020;3;8;2020;PER;Peru;Academic break
3/8/2020;3;8;2020;PHL;Philippines;Academic break
3/8/2020;3;8;2020;PLW;Palau;Fully open
3/8/2020;3;8;2020;PNG;Papua New Guinea;Fully open
3/8/2020;3;8;2020;POL;Poland;Academic break
3/8/2020;3;8;2020;PRK;Democratic People's Republic of Korea;Academic break
3/8/2020;3;8;2020;PRT;Portugal;Academic break
3/8/2020;3;8;2020;PRY;Paraguay;Closed due to COVID-19
3/8/2020;3;8;2020;PSE;Palestine;Academic break
3/8/2020;3;8;2020;QAT;Qatar;Academic break
3/8/2020;3;8;2020;ROU;Romania;Academic break
3/8/2020;3;8;2020;RUS;Russian Federation;Academic break
3/8/2020;3;8;2020;RWA;Rwanda;Closed due to COVID-19
3/8/2020;3;8;2020;SAU;Saudi Arabia;Academic break
3/8/2020;3;8;2020;SDN;Sudan;Academic break
3/8/2020;3;8;2020;SEN;Senegal;Partially open
3/8/2020;3;8;2020;SGP;Singapore;Fully open
3/8/2020;3;8;2020;SJM;Svalbard;Academic break
3/8/2020;3;8;2020;SLB;Solomon Islands;Fully open
3/8/2020;3;8;2020;SLE;Sierra Leone;Academic break
3/8/2020;3;8;2020;SLV;El Salvador;Closed due to COVID-19
3/8/2020;3;8;2020;SMR;San Marino;Academic break
3/8/2020;3;8;2020;SOM;Somalia;Academic break
3/8/2020;3;8;2020;SRB;Serbia;Academic break
3/8/2020;3;8;2020;SSD;South Sudan;Closed due to COVID-19
3/8/2020;3;8;2020;STP;São Tomé and Príncipe;Academic break
3/8/2020;3;8;2020;SUR;Suriname;Closed due to COVID-19
3/8/2020;3;8;2020;SVK;Slovakia;Academic break
3/8/2020;3;8;2020;SVN;Slovenia;Academic break
3/8/2020;3;8;2020;SWE;Sweden;Academic break
3/8/2020;3;8;2020;SWZ;Eswatini;Partially open
3/8/2020;3;8;2020;SXM;Sint Marteen;Academic break
3/8/2020;3;8;2020;SYC;Seychelles;Fully open
3/8/2020;3;8;2020;SYR;Syrian Arab Republic;Academic break
3/8/2020;3;8;2020;TCA;Turks and Caicos Island;Academic break
3/8/2020;3;8;2020;TCD;Chad;Academic break
3/8/2020;3;8;2020;TGO;Togo;Academic break
3/8/2020;3;8;2020;THA;Thailand;Closed due to COVID-19
3/8/2020;3;8;2020;TJK;Tajikistan;Academic break
3/8/2020;3;8;2020;TKL;Tokelau;Fully open
3/8/2020;3;8;2020;TKM;Turkmenistan;Academic break
3/8/2020;3;8;2020;TLS;Timor-Leste;Fully open
3/8/2020;3;8;2020;TON;Tonga;Fully open
3/8/2020;3;8;2020;TTO;Trinidad and Tobago;Academic break
3/8/2020;3;8;2020;TUN;Tunisia;Academic break
3/8/2020;3;8;2020;TUR;Turkey;Academic break
3/8/2020;3;8;2020;TUV;Tuvalu;Fully open
3/8/2020;3;8;2020;TZA;United Republic of Tanzania;Academic break
3/8/2020;3;8;2020;UGA;Uganda;Closed due to COVID-19
3/8/2020;3;8;2020;UKR;Ukraine;Academic break
3/8/2020;3;8;2020;URY;Uruguay;Academic break
3/8/2020;3;8;2020;USA;United States of America;Academic break
3/8/2020;3;8;2020;UZB;Uzbekistan;Academic break
3/8/2020;3;8;2020;VCT;Saint Vincent and the Grenadines;Academic break
3/8/2020;3;8;2020;VEN;Venezuela;Academic break
3/8/2020;3;8;2020;VGB;British Virgin Islands;Academic break
3/8/2020;3;8;2020;VNM;Viet Nam;Academic break
3/8/2020;3;8;2020;VUT;Vanuatu;Fully open
3/8/2020;3;8;2020;WSM;Samoa;Fully open
3/8/2020;3;8;2020;YEM;Yemen;Academic break
3/8/2020;3;8;2020;ZAF;South Africa;Closed due to COVID-19
3/8/2020;3;8;2020;ZMB;Zambia;Partially open
3/8/2020;3;8;2020;ZWE;Zimbabwe;Closed due to COVID-19
10/8/2020;10;8;2020;ABW;Aruba;Academic break
10/8/2020;10;8;2020;AFG;Afghanistan;Closed due to COVID-19
10/8/2020;10;8;2020;AGO;Angola;Closed due to COVID-19
10/8/2020;10;8;2020;AIA;Anguilla;Academic break
10/8/2020;10;8;2020;ALB;Albania;Academic break
10/8/2020;10;8;2020;AND;Andorra;Academic break
10/8/2020;10;8;2020;ARE;United Arab Emirates;Academic break
10/8/2020;10;8;2020;ARG;Argentina;Closed due to COVID-19
10/8/2020;10;8;2020;ARM;Armenia;Academic break
10/8/2020;10;8;2020;ATG;Antigua and Barbuda;Academic break
10/8/2020;10;8;2020;AUS;Australia;Partially open
10/8/2020;10;8;2020;AUT;Austria;Academic break
10/8/2020;10;8;2020;AZE;Azerbaijan;Academic break
10/8/2020;10;8;2020;BDI;Burundi;Academic break
10/8/2020;10;8;2020;BEL;Belgium;Academic break
10/8/2020;10;8;2020;BEN;Benin;Academic break
10/8/2020;10;8;2020;BFA;Burkina Faso;Academic break
10/8/2020;10;8;2020;BGD;Bangladesh;Closed due to COVID-19
10/8/2020;10;8;2020;BGR;Bulgaria;Academic break
10/8/2020;10;8;2020;BHR;Bahrain;Academic break
10/8/2020;10;8;2020;BHS;Bahamas;Academic break
10/8/2020;10;8;2020;BIH;Bosnia and Herzegovina;Academic break
10/8/2020;10;8;2020;BLR;Belarus;Academic break
10/8/2020;10;8;2020;BLZ;Belize;Academic break
10/8/2020;10;8;2020;BMU;Bermuda;Academic break
10/8/2020;10;8;2020;BOL;Bolivia (Plurinational State of);Closed due to COVID-19
10/8/2020;10;8;2020;BRA;Brazil;Closed due to COVID-19
10/8/2020;10;8;2020;BRB;Barbados;Academic break
10/8/2020;10;8;2020;BRN;Brunei Darussalam;Fully open
10/8/2020;10;8;2020;BTN;Bhutan;Partially open
10/8/2020;10;8;2020;BWA;Botswana;Partially open
10/8/2020;10;8;2020;CAF;Central African republic;Academic break
10/8/2020;10;8;2020;CAN;Canada;Academic break
10/8/2020;10;8;2020;CHE;Switzerland;Academic break
10/8/2020;10;8;2020;CHL;Chile;Partially open
10/8/2020;10;8;2020;CHN;China;Academic break
10/8/2020;10;8;2020;CIV;Cote d'Ivoire;Academic break
10/8/2020;10;8;2020;CMR;Cameroon;Academic break
10/8/2020;10;8;2020;COD;Democratic Republic of the Congo;Partially open
10/8/2020;10;8;2020;COG;Congo;Academic break
10/8/2020;10;8;2020;COK;Cook Islands;Fully open
10/8/2020;10;8;2020;COL;Colombia;Closed due to COVID-19
10/8/2020;10;8;2020;COM;Comoros;Academic break
10/8/2020;10;8;2020;CPV;Cabo Verde;Academic break
10/8/2020;10;8;2020;CRI;Costa Rica;Closed due to COVID-19
10/8/2020;10;8;2020;CUB;Cuba;Academic break
10/8/2020;10;8;2020;CUW;Curaçao;Academic break
10/8/2020;10;8;2020;CYM;Cayman Islands;Academic break
10/8/2020;10;8;2020;CYP;Cyprus;Academic break
10/8/2020;10;8;2020;CZE;Czechia;Academic break
10/8/2020;10;8;2020;DEU;Germany;Fully open
10/8/2020;10;8;2020;DJI;Djibouti;Academic break
10/8/2020;10;8;2020;DMA;Dominica;Academic break
10/8/2020;10;8;2020;DNK;Denmark;Fully open
10/8/2020;10;8;2020;DOM;Dominican Republic;Academic break
10/8/2020;10;8;2020;DZA;Algeria;Academic break
10/8/2020;10;8;2020;ECU;Ecuador;Academic break
10/8/2020;10;8;2020;EGY;Egypt;Academic break
10/8/2020;10;8;2020;ERI;Eritrea;Partially open
10/8/2020;10;8;2020;ESP;Spain;Academic break
10/8/2020;10;8;2020;EST;Estonia;Academic break
10/8/2020;10;8;2020;ETH;Ethiopia;Academic break
10/8/2020;10;8;2020;FIN;Finland;Academic break
10/8/2020;10;8;2020;FJI;Fiji;Fully open
10/8/2020;10;8;2020;FRA;France;Academic break
10/8/2020;10;8;2020;FRO;Faroe Islands;Fully open
10/8/2020;10;8;2020;FSM;Micronesia (Federated States of);Partially open
10/8/2020;10;8;2020;GAB;Gabon;Partially open
10/8/2020;10;8;2020;GBR;United Kingdom of Great Britain and Northern Ireland;Academic break
10/8/2020;10;8;2020;GEO;Georgia;Academic break
10/8/2020;10;8;2020;GHA;Ghana;Partially open
10/8/2020;10;8;2020;GIB;Gibraltar;Academic break
10/8/2020;10;8;2020;GIN;Guinea;Closed due to COVID-19
10/8/2020;10;8;2020;GMB;Gambia;Academic break
10/8/2020;10;8;2020;GNB;Guinea-Bissau;Academic break
10/8/2020;10;8;2020;GNQ;Equatorial Guinea;Academic break
10/8/2020;10;8;2020;GRC;Greece;Academic break
10/8/2020;10;8;2020;GRD;Grenada;Academic break
10/8/2020;10;8;2020;GRL;Greenland;Academic break
10/8/2020;10;8;2020;GTM;Guatemala;Closed due to COVID-19
10/8/2020;10;8;2020;GUY;Guyana;Academic break
10/8/2020;10;8;2020;HND;Honduras;Closed due to COVID-19
10/8/2020;10;8;2020;HRV;Croatia;Academic break
10/8/2020;10;8;2020;HTI;Haiti;Partially open
10/8/2020;10;8;2020;HUN;Hungary;Academic break
10/8/2020;10;8;2020;IDN;Indonesia;Closed due to COVID-19
10/8/2020;10;8;2020;IND;India;Closed due to COVID-19
10/8/2020;10;8;2020;IRL;Ireland;Academic break
10/8/2020;10;8;2020;IRN;Iran (Islamic Republic of);Academic break
10/8/2020;10;8;2020;IRQ;Iraq;Closed due to COVID-19
10/8/2020;10;8;2020;ISL;Iceland;Academic break
10/8/2020;10;8;2020;ISR;Israel;Academic break
10/8/2020;10;8;2020;ITA;Italy;Academic break
10/8/2020;10;8;2020;JAM;Jamaica;Academic break
10/8/2020;10;8;2020;JOR;Jordan;Academic break
10/8/2020;10;8;2020;JPN;Japan;Academic break
10/8/2020;10;8;2020;KAZ;Kazakhstan;Academic break
10/8/2020;10;8;2020;KEN;Kenya;Closed due to COVID-19
10/8/2020;10;8;2020;KGZ;Kyrgyzstan;Academic break
10/8/2020;10;8;2020;KHM;Cambodia;Academic break
10/8/2020;10;8;2020;KIR;Kiribati;Fully open
10/8/2020;10;8;2020;KNA;Saint Kitts and Nevis;Academic break
10/8/2020;10;8;2020;KOR;Republic of Korea;Academic break
10/8/2020;10;8;2020;KWT;Kuwait;Academic break
10/8/2020;10;8;2020;LAO;Lao PDR;Academic break
10/8/2020;10;8;2020;LBN;Lebanon;Academic break
10/8/2020;10;8;2020;LBR;Liberia;Partially open
10/8/2020;10;8;2020;LBY;Libya;Academic break
10/8/2020;10;8;2020;LCA;Saint Lucia;Academic break
10/8/2020;10;8;2020;LIE;Liechtenstein;Academic break
10/8/2020;10;8;2020;LKA;Sri Lanka;Fully open
10/8/2020;10;8;2020;LSO;Lesotho;Partially open
10/8/2020;10;8;2020;LTU;Lithuania;Academic break
10/8/2020;10;8;2020;LUX;Luxembourg;Academic break
10/8/2020;10;8;2020;LVA;Latvia;Academic break
10/8/2020;10;8;2020;MAR;Morocco;Academic break
10/8/2020;10;8;2020;MCO;Monaco;Academic break
10/8/2020;10;8;2020;MDA;Republic of Moldova;Academic break
10/8/2020;10;8;2020;MDG;Madagascar;Academic break
10/8/2020;10;8;2020;MDV;Maldives;Partially open
10/8/2020;10;8;2020;MEX;Mexico;Academic break
10/8/2020;10;8;2020;MHL;Marshall Islands;Academic break
10/8/2020;10;8;2020;MKD;North Macedonia;Academic break
10/8/2020;10;8;2020;MLI;Mali;Academic break
10/8/2020;10;8;2020;MLT;Malta;Academic break
10/8/2020;10;8;2020;MMR;Myanmar;Partially open
10/8/2020;10;8;2020;MNE;Montenegro;Academic break
10/8/2020;10;8;2020;MNG;Mongolia;Academic break
10/8/2020;10;8;2020;MOZ;Mozambique;Closed due to COVID-19
10/8/2020;10;8;2020;MRT;Mauritania;Academic break
10/8/2020;10;8;2020;MSR;Montserrat;Academic break
10/8/2020;10;8;2020;MUS;Mauritius;Fully open
10/8/2020;10;8;2020;MWI;Malawi;Academic break
10/8/2020;10;8;2020;MYS;Malaysia;Fully open
10/8/2020;10;8;2020;NAM;Namibia;Closed due to COVID-19
10/8/2020;10;8;2020;NER;Niger;Academic break
10/8/2020;10;8;2020;NGA;Nigeria;Academic break
10/8/2020;10;8;2020;NIC;Nicaragua;Fully open
10/8/2020;10;8;2020;NIU;Niue;Academic break
10/8/2020;10;8;2020;NLD;Netherlands;Academic break
10/8/2020;10;8;2020;NOR;Norway;Academic break
10/8/2020;10;8;2020;NPL;Nepal;Closed due to COVID-19
10/8/2020;10;8;2020;NRU;Nauru;Fully open
10/8/2020;10;8;2020;NZL;New Zealand;Fully open
10/8/2020;10;8;2020;OMN;Oman;Academic break
10/8/2020;10;8;2020;PAK;Pakistan;Closed due to COVID-19
10/8/2020;10;8;2020;PAN;Panama;Closed due to COVID-19
10/8/2020;10;8;2020;PER;Peru;Academic break
10/8/2020;10;8;2020;PHL;Philippines;Academic break
10/8/2020;10;8;2020;PLW;Palau;Fully open
10/8/2020;10;8;2020;PNG;Papua New Guinea;Fully open
10/8/2020;10;8;2020;POL;Poland;Academic break
10/8/2020;10;8;2020;PRK;Democratic People's Republic of Korea;Academic break
10/8/2020;10;8;2020;PRT;Portugal;Academic break
10/8/2020;10;8;2020;PRY;Paraguay;Closed due to COVID-19
10/8/2020;10;8;2020;PSE;Palestine;Partially open
10/8/2020;10;8;2020;QAT;Qatar;Academic break
10/8/2020;10;8;2020;ROU;Romania;Academic break
10/8/2020;10;8;2020;RUS;Russian Federation;Academic break
10/8/2020;10;8;2020;RWA;Rwanda;Closed due to COVID-19
10/8/2020;10;8;2020;SAU;Saudi Arabia;Academic break
10/8/2020;10;8;2020;SDN;Sudan;Academic break
10/8/2020;10;8;2020;SEN;Senegal;Partially open
10/8/2020;10;8;2020;SGP;Singapore;Fully open
10/8/2020;10;8;2020;SJM;Svalbard;Academic break
10/8/2020;10;8;2020;SLB;Solomon Islands;Fully open
10/8/2020;10;8;2020;SLE;Sierra Leone;Academic break
10/8/2020;10;8;2020;SLV;El Salvador;Closed due to COVID-19
10/8/2020;10;8;2020;SMR;San Marino;Academic break
10/8/2020;10;8;2020;SOM;Somalia;Academic break
10/8/2020;10;8;2020;SRB;Serbia;Academic break
10/8/2020;10;8;2020;SSD;South Sudan;Closed due to COVID-19
10/8/2020;10;8;2020;STP;São Tomé and Príncipe;Academic break
10/8/2020;10;8;2020;SUR;Suriname;Closed due to COVID-19
10/8/2020;10;8;2020;SVK;Slovakia;Academic break
10/8/2020;10;8;2020;SVN;Slovenia;Academic break
10/8/2020;10;8;2020;SWE;Sweden;Fully open
10/8/2020;10;8;2020;SWZ;Eswatini;Partially open
10/8/2020;10;8;2020;SXM;Sint Marteen;Closed due to COVID-19
10/8/2020;10;8;2020;SYC;Seychelles;Fully open
10/8/2020;10;8;2020;SYR;Syrian Arab Republic;Academic break
10/8/2020;10;8;2020;TCA;Turks and Caicos Island;Academic break
10/8/2020;10;8;2020;TCD;Chad;Academic break
10/8/2020;10;8;2020;TGO;Togo;Academic break
10/8/2020;10;8;2020;THA;Thailand;Closed due to COVID-19
10/8/2020;10;8;2020;TJK;Tajikistan;Academic break
10/8/2020;10;8;2020;TKL;Tokelau;Fully open
10/8/2020;10;8;2020;TKM;Turkmenistan;Academic break
10/8/2020;10;8;2020;TLS;Timor-Leste;Fully open
10/8/2020;10;8;2020;TON;Tonga;Fully open
10/8/2020;10;8;2020;TTO;Trinidad and Tobago;Academic break
10/8/2020;10;8;2020;TUN;Tunisia;Academic break
10/8/2020;10;8;2020;TUR;Turkey;Academic break
10/8/2020;10;8;2020;TUV;Tuvalu;Fully open
10/8/2020;10;8;2020;TZA;United Republic of Tanzania;Academic break
10/8/2020;10;8;2020;UGA;Uganda;Closed due to COVID-19
10/8/2020;10;8;2020;UKR;Ukraine;Academic break
10/8/2020;10;8;2020;URY;Uruguay;Academic break
10/8/2020;10;8;2020;USA;United States of America;Academic break
10/8/2020;10;8;2020;UZB;Uzbekistan;Academic break
10/8/2020;10;8;2020;VCT;Saint Vincent and the Grenadines;Academic break
10/8/2020;10;8;2020;VEN;Venezuela;Academic break
10/8/2020;10;8;2020;VGB;British Virgin Islands;Academic break
10/8/2020;10;8;2020;VNM;Viet Nam;Academic break
10/8/2020;10;8;2020;VUT;Vanuatu;Fully open
10/8/2020;10;8;2020;WSM;Samoa;Fully open
10/8/2020;10;8;2020;YEM;Yemen;Academic break
10/8/2020;10;8;2020;ZAF;South Africa;Closed due to COVID-19
10/8/2020;10;8;2020;ZMB;Zambia;Academic break
10/8/2020;10;8;2020;ZWE;Zimbabwe;Academic break
17/8/2020;17;8;2020;ABW;Aruba;Academic break
17/8/2020;17;8;2020;AFG;Afghanistan;Closed due to COVID-19
17/8/2020;17;8;2020;AGO;Angola;Closed due to COVID-19
17/8/2020;17;8;2020;AIA;Anguilla;Academic break
17/8/2020;17;8;2020;ALB;Albania;Academic break
17/8/2020;17;8;2020;AND;Andorra;Academic break
17/8/2020;17;8;2020;ARE;United Arab Emirates;Academic break
17/8/2020;17;8;2020;ARG;Argentina;Closed due to COVID-19
17/8/2020;17;8;2020;ARM;Armenia;Academic break
17/8/2020;17;8;2020;ATG;Antigua and Barbuda;Academic break
17/8/2020;17;8;2020;AUS;Australia;Partially open
17/8/2020;17;8;2020;AUT;Austria;Academic break
17/8/2020;17;8;2020;AZE;Azerbaijan;Academic break
17/8/2020;17;8;2020;BDI;Burundi;Academic break
17/8/2020;17;8;2020;BEL;Belgium;Academic break
17/8/2020;17;8;2020;BEN;Benin;Academic break
17/8/2020;17;8;2020;BFA;Burkina Faso;Academic break
17/8/2020;17;8;2020;BGD;Bangladesh;Closed due to COVID-19
17/8/2020;17;8;2020;BGR;Bulgaria;Academic break
17/8/2020;17;8;2020;BHR;Bahrain;Academic break
17/8/2020;17;8;2020;BHS;Bahamas;Academic break
17/8/2020;17;8;2020;BIH;Bosnia and Herzegovina;Academic break
17/8/2020;17;8;2020;BLR;Belarus;Academic break
17/8/2020;17;8;2020;BLZ;Belize;Academic break
17/8/2020;17;8;2020;BMU;Bermuda;Academic break
17/8/2020;17;8;2020;BOL;Bolivia (Plurinational State of);Closed due to COVID-19
17/8/2020;17;8;2020;BRA;Brazil;Closed due to COVID-19
17/8/2020;17;8;2020;BRB;Barbados;Academic break
17/8/2020;17;8;2020;BRN;Brunei Darussalam;Fully open
17/8/2020;17;8;2020;BTN;Bhutan;Closed due to COVID-19
17/8/2020;17;8;2020;BWA;Botswana;Partially open
17/8/2020;17;8;2020;CAF;Central African republic;Academic break
17/8/2020;17;8;2020;CAN;Canada;Academic break
17/8/2020;17;8;2020;CHE;Switzerland;Fully open
17/8/2020;17;8;2020;CHL;Chile;Partially open
17/8/2020;17;8;2020;CHN;China;Academic break
17/8/2020;17;8;2020;CIV;Cote d'Ivoire;Academic break
17/8/2020;17;8;2020;CMR;Cameroon;Academic break
17/8/2020;17;8;2020;COD;Democratic Republic of the Congo;Partially open
17/8/2020;17;8;2020;COG;Congo;Academic break
17/8/2020;17;8;2020;COK;Cook Islands;Fully open
17/8/2020;17;8;2020;COL;Colombia;Closed due to COVID-19
17/8/2020;17;8;2020;COM;Comoros;Academic break
17/8/2020;17;8;2020;CPV;Cabo Verde;Academic break
17/8/2020;17;8;2020;CRI;Costa Rica;Closed due to COVID-19
17/8/2020;17;8;2020;CUB;Cuba;Academic break
17/8/2020;17;8;2020;CUW;Curaçao;Academic break
17/8/2020;17;8;2020;CYM;Cayman Islands;Academic break
17/8/2020;17;8;2020;CYP;Cyprus;Academic break
17/8/2020;17;8;2020;CZE;Czechia;Academic break
17/8/2020;17;8;2020;DEU;Germany;Fully open
17/8/2020;17;8;2020;DJI;Djibouti;Academic break
17/8/2020;17;8;2020;DMA;Dominica;Academic break
17/8/2020;17;8;2020;DNK;Denmark;Fully open
17/8/2020;17;8;2020;DOM;Dominican Republic;Academic break
17/8/2020;17;8;2020;DZA;Algeria;Academic break
17/8/2020;17;8;2020;ECU;Ecuador;Academic break
17/8/2020;17;8;2020;EGY;Egypt;Academic break
17/8/2020;17;8;2020;ERI;Eritrea;Partially open
17/8/2020;17;8;2020;ESP;Spain;Academic break
17/8/2020;17;8;2020;EST;Estonia;Academic break
17/8/2020;17;8;2020;ETH;Ethiopia;Academic break
17/8/2020;17;8;2020;FIN;Finland;Fully open
17/8/2020;17;8;2020;FJI;Fiji;Fully open
17/8/2020;17;8;2020;FRA;France;Academic break
17/8/2020;17;8;2020;FRO;Faroe Islands;Fully open
17/8/2020;17;8;2020;FSM;Micronesia (Federated States of);Partially open
17/8/2020;17;8;2020;GAB;Gabon;Partially open
17/8/2020;17;8;2020;GBR;United Kingdom of Great Britain and Northern Ireland;Partially open
17/8/2020;17;8;2020;GEO;Georgia;Academic break
17/8/2020;17;8;2020;GHA;Ghana;Partially open
17/8/2020;17;8;2020;GIB;Gibraltar;Academic break
17/8/2020;17;8;2020;GIN;Guinea;Closed due to COVID-19
17/8/2020;17;8;2020;GMB;Gambia;Academic break
17/8/2020;17;8;2020;GNB;Guinea-Bissau;Academic break
17/8/2020;17;8;2020;GNQ;Equatorial Guinea;Academic break
17/8/2020;17;8;2020;GRC;Greece;Academic break
17/8/2020;17;8;2020;GRD;Grenada;Academic break
17/8/2020;17;8;2020;GRL;Greenland;Fully open
17/8/2020;17;8;2020;GTM;Guatemala;Closed due to COVID-19
17/8/2020;17;8;2020;GUY;Guyana;Academic break
17/8/2020;17;8;2020;HND;Honduras;Closed due to COVID-19
17/8/2020;17;8;2020;HRV;Croatia;Academic break
17/8/2020;17;8;2020;HTI;Haiti;Partially open
17/8/2020;17;8;2020;HUN;Hungary;Academic break
17/8/2020;17;8;2020;IDN;Indonesia;Closed due to COVID-19
17/8/2020;17;8;2020;IND;India;Closed due to COVID-19
17/8/2020;17;8;2020;IRL;Ireland;Academic break
17/8/2020;17;8;2020;IRN;Iran (Islamic Republic of);Academic break
17/8/2020;17;8;2020;IRQ;Iraq;Academic break
17/8/2020;17;8;2020;ISL;Iceland;Academic break
17/8/2020;17;8;2020;ISR;Israel;Academic break
17/8/2020;17;8;2020;ITA;Italy;Academic break
17/8/2020;17;8;2020;JAM;Jamaica;Academic break
17/8/2020;17;8;2020;JOR;Jordan;Academic break
17/8/2020;17;8;2020;JPN;Japan;Academic break
17/8/2020;17;8;2020;KAZ;Kazakhstan;Academic break
17/8/2020;17;8;2020;KEN;Kenya;Closed due to COVID-19
17/8/2020;17;8;2020;KGZ;Kyrgyzstan;Academic break
17/8/2020;17;8;2020;KHM;Cambodia;Academic break
17/8/2020;17;8;2020;KIR;Kiribati;Fully open
17/8/2020;17;8;2020;KNA;Saint Kitts and Nevis;Academic break
17/8/2020;17;8;2020;KOR;Republic of Korea;Partially open
17/8/2020;17;8;2020;KWT;Kuwait;Academic break
17/8/2020;17;8;2020;LAO;Lao PDR;Academic break
17/8/2020;17;8;2020;LBN;Lebanon;Academic break
17/8/2020;17;8;2020;LBR;Liberia;Partially open
17/8/2020;17;8;2020;LBY;Libya;Academic break
17/8/2020;17;8;2020;LCA;Saint Lucia;Academic break
17/8/2020;17;8;2020;LIE;Liechtenstein;Fully open
17/8/2020;17;8;2020;LKA;Sri Lanka;Fully open
17/8/2020;17;8;2020;LSO;Lesotho;Partially open
17/8/2020;17;8;2020;LTU;Lithuania;Academic break
17/8/2020;17;8;2020;LUX;Luxembourg;Fully open
17/8/2020;17;8;2020;LVA;Latvia;Academic break
17/8/2020;17;8;2020;MAR;Morocco;Academic break
17/8/2020;17;8;2020;MCO;Monaco;Academic break
17/8/2020;17;8;2020;MDA;Republic of Moldova;Academic break
17/8/2020;17;8;2020;MDG;Madagascar;Academic break
17/8/2020;17;8;2020;MDV;Maldives;Partially open
17/8/2020;17;8;2020;MEX;Mexico;Academic break
17/8/2020;17;8;2020;MHL;Marshall Islands;Partially open
17/8/2020;17;8;2020;MKD;North Macedonia;Academic break
17/8/2020;17;8;2020;MLI;Mali;Academic break
17/8/2020;17;8;2020;MLT;Malta;Academic break
